value_en	description_en	codesystem	code	description_code
dorsal accessory optic nucleus	dorsal accessory optic nucleus	UBERON	2000194	dorsal accessory optic nucleus
shell septum	shell septum	UBERON	0003219	shell septum
pharyngobranchial 4 element	pharyngobranchial 4 element	UBERON	2001913	pharyngobranchial 4 element
cavernous sinus	cavernous sinus	UBERON	0003712	cavernous sinus
distal mesopodial cartilage element	distal mesopodial cartilage element	UBERON	0018100	distal mesopodial cartilage element
deep middle cerebral vein	deep middle cerebral vein	UBERON	0035532	deep middle cerebral vein
occipital lateral line neuromast	occipital lateral line neuromast	UBERON	2001025	occipital lateral line neuromast
biceps brachii	biceps brachii	UBERON	0001507	biceps brachii
anatomical junction	anatomical junction	UBERON	0007651	anatomical junction
proximal epiphysis of humerus	proximal epiphysis of humerus	UBERON	0004411	proximal epiphysis of humerus
celiac ganglion	celiac ganglion	UBERON	0002262	celiac ganglion
elasmoid scale	elasmoid scale	UBERON	4000070	elasmoid scale
glossopharyngeal-vagus IX-X preganglion complex	glossopharyngeal-vagus IX-X preganglion complex	UBERON	0013499	glossopharyngeal-vagus IX-X preganglion complex
flexor tubercle of ungual	flexor tubercle of ungual	UBERON	4200092	flexor tubercle of ungual
levator palatoquadrati	levator palatoquadrati	UBERON	0011684	levator palatoquadrati
tympanic papilla	tympanic papilla	UBERON	3010106	tympanic papilla
premaxillary tooth row	premaxillary tooth row	UBERON	2001833	premaxillary tooth row
glutamatergic system	glutamatergic system	UBERON	0025592	glutamatergic system
peritoneal cavity mesothelium	peritoneal cavity mesothelium	UBERON	0005669	peritoneal cavity mesothelium
presumptive cardiac ventricle primitive heart tube	presumptive cardiac ventricle primitive heart tube	UBERON	2002232	presumptive cardiac ventricle primitive heart tube
proventriculus	proventriculus	UBERON	0007357	proventriculus
median fin fold	median fin fold	UBERON	2000040	median fin fold
arm blood vessel	arm blood vessel	UBERON	0003507	arm blood vessel
webbed digit	webbed digit	UBERON	0008443	webbed digit
vaginal fluid	vaginal fluid	UBERON	0036243	vaginal fluid
anterior quadrangular lobule	anterior quadrangular lobule	UBERON	0003015	anterior quadrangular lobule
membrana tympaniformis medialis	membrana tympaniformis medialis	UBERON	0009077	membrana tympaniformis medialis
interfrontal bone	interfrontal bone	UBERON	0003971	interfrontal bone
posteromedial visual area	posteromedial visual area	UBERON	0035900	posteromedial visual area
intertragic incisure	intertragic incisure	UBERON	0036212	intertragic incisure
inflow tract	inflow tract	UBERON	0034697	inflow tract
thoracodorsal vein	thoracodorsal vein	UBERON	0002089	thoracodorsal vein
C3 segment of cervical spinal cord	C3 segment of cervical spinal cord	UBERON	0006488	C3 segment of cervical spinal cord
superficial parotid lymph node	superficial parotid lymph node	UBERON	0015923	superficial parotid lymph node
superior laryngeal nerve	superior laryngeal nerve	UBERON	0011326	superior laryngeal nerve
lumen of colon	lumen of colon	UBERON	0007159	lumen of colon
ganoid scale	ganoid scale	UBERON	4000052	ganoid scale
paraventricular nucleus of the hypothalamus magnocellular division - posterior magnocellular part	paraventricular nucleus of the hypothalamus magnocellular division - posterior magnocellular part	UBERON	0014601	paraventricular nucleus of the hypothalamus magnocellular division - posterior magnocellular part
mesonephric late proximal tubule	mesonephric late proximal tubule	UBERON	3010394	mesonephric late proximal tubule
layer of retina	layer of retina	UBERON	0001781	layer of retina
ascidian ampulla	ascidian ampulla	UBERON	0009474	ascidian ampulla
prostate gland lateral lobe	prostate gland lateral lobe	UBERON	0013637	prostate gland lateral lobe
mesenchyme from somatopleure	mesenchyme from somatopleure	UBERON	0010377	mesenchyme from somatopleure
proliferating neuroepithelium	proliferating neuroepithelium	UBERON	0034706	proliferating neuroepithelium
extensor pollicis longus muscle	extensor pollicis longus muscle	UBERON	0003234	extensor pollicis longus muscle
principal pretectal nucleus	principal pretectal nucleus	UBERON	0002572	principal pretectal nucleus
lambdoid suture	lambdoid suture	UBERON	0002491	lambdoid suture
dorsal part of neck	dorsal part of neck	UBERON	0012477	dorsal part of neck
pericranium	pericranium	UBERON	0013687	pericranium
pes nerve	pes nerve	UBERON	0003445	pes nerve
nose vertex	nose vertex	UBERON	1000013	nose vertex
ectepicondylar foramen	ectepicondylar foramen	UBERON	4200060	ectepicondylar foramen
somitomeric trunk muscle	somitomeric trunk muscle	UBERON	0004138	somitomeric trunk muscle
craniocervical region vein	craniocervical region vein	UBERON	0009141	craniocervical region vein
medial pelvic process	medial pelvic process	UBERON	4300007	medial pelvic process
nuchal plate of carapace	nuchal plate of carapace	UBERON	0011671	nuchal plate of carapace
lateroobronchus	lateroobronchus	UBERON	0012088	lateroobronchus
nasopharyngeal gland	nasopharyngeal gland	UBERON	0008310	nasopharyngeal gland
inner epithelial layer of tympanic membrane	inner epithelial layer of tympanic membrane	UBERON	0005042	inner epithelial layer of tympanic membrane
bone collagen fibril	bone collagen fibril	UBERON	0011863	bone collagen fibril
cerebellum hemispheric lobule IV	cerebellum hemispheric lobule IV	UBERON	0024000	cerebellum hemispheric lobule IV
supraglenoid tubercle	supraglenoid tubercle	UBERON	0010760	supraglenoid tubercle
submucosa of left main bronchus	submucosa of left main bronchus	UBERON	0004948	submucosa of left main bronchus
web glands	web glands	UBERON	3010179	web glands
pectoral pre-muscle mass	pectoral pre-muscle mass	UBERON	0010984	pectoral pre-muscle mass
secondary gustatory nucleus trigeminal nuclei	secondary gustatory nucleus trigeminal nuclei	UBERON	2000399	secondary gustatory nucleus trigeminal nuclei
phalanx endochondral element	phalanx endochondral element	UBERON	0015023	phalanx endochondral element
digit 3 digitopodial skeleton	digit 3 digitopodial skeleton	UBERON	5106050	digit 3 digitopodial skeleton
lymph node primary follicle	lymph node primary follicle	UBERON	0010395	lymph node primary follicle
retroperitoneal fat pad	retroperitoneal fat pad	UBERON	0010411	retroperitoneal fat pad
choroid plexus of fourth ventricle	choroid plexus of fourth ventricle	UBERON	0002290	choroid plexus of fourth ventricle
quadratus lumborum	quadratus lumborum	UBERON	0001220	quadratus lumborum
masseter muscle	masseter muscle	UBERON	0001597	masseter muscle
pectoral fin distal radial cartilage 1	pectoral fin distal radial cartilage 1	UBERON	2202277	pectoral fin distal radial cartilage 1
pectoral fin distal radial cartilage 2	pectoral fin distal radial cartilage 2	UBERON	2202279	pectoral fin distal radial cartilage 2
occipital bun	occipital bun	UBERON	0013427	occipital bun
cerebellum hemispheric lobule II	cerebellum hemispheric lobule II	UBERON	0023998	cerebellum hemispheric lobule II
epibranchial bone uncinate process	epibranchial bone uncinate process	UBERON	2001382	epibranchial bone uncinate process
pectoral fin distal radial cartilage 3	pectoral fin distal radial cartilage 3	UBERON	2202280	pectoral fin distal radial cartilage 3
primary motor cortex layer 5	primary motor cortex layer 5	UBERON	0022315	primary motor cortex layer 5
primary motor cortex layer 6	primary motor cortex layer 6	UBERON	0022316	primary motor cortex layer 6
inferior thyroid artery	inferior thyroid artery	UBERON	0007149	inferior thyroid artery
muscle layer of cloaca	muscle layer of cloaca	UBERON	0012486	muscle layer of cloaca
blood vessel internal elastic membrane	blood vessel internal elastic membrane	UBERON	0011392	blood vessel internal elastic membrane
adductor crest	adductor crest	UBERON	4200029	adductor crest
lateral nuclear group of thalamus	lateral nuclear group of thalamus	UBERON	0002736	lateral nuclear group of thalamus
mucosa of ascending colon	mucosa of ascending colon	UBERON	0004990	mucosa of ascending colon
manual digit 4 digitopodial skeleton	manual digit 4 digitopodial skeleton	UBERON	5103624	manual digit 4 digitopodial skeleton
transverse nucleus of stria terminalis	transverse nucleus of stria terminalis	UBERON	0011179	transverse nucleus of stria terminalis
larval metathoracic segment	larval metathoracic segment	UBERON	6001745	larval metathoracic segment
trochlear groove of humerus	trochlear groove of humerus	UBERON	3000785	trochlear groove of humerus
isthmus of cingulate gyrus	isthmus of cingulate gyrus	UBERON	0002738	isthmus of cingulate gyrus
duplex uterus	duplex uterus	UBERON	0005796	duplex uterus
primary motor cortex layer 1	primary motor cortex layer 1	UBERON	0034888	primary motor cortex layer 1
inferior endocardial cushion	inferior endocardial cushion	UBERON	0036066	inferior endocardial cushion
cochlea	cochlea	UBERON	0001844	cochlea
insect embryonic/larval brain	insect embryonic/larval brain	UBERON	6001920	insect embryonic/larval brain
abdominal mammary gland	abdominal mammary gland	UBERON	0003488	abdominal mammary gland
infundibulum of hair follicle	infundibulum of hair follicle	UBERON	0005968	infundibulum of hair follicle
stratum lacunosum-moleculare of caudal CA1	stratum lacunosum-moleculare of caudal CA1	UBERON	0034798	stratum lacunosum-moleculare of caudal CA1
stratum lacunosum-moleculare of caudal CA2	stratum lacunosum-moleculare of caudal CA2	UBERON	0034803	stratum lacunosum-moleculare of caudal CA2
hilum	hilum	UBERON	0004885	hilum
stratum lacunosum-moleculare of caudal CA3	stratum lacunosum-moleculare of caudal CA3	UBERON	0034808	stratum lacunosum-moleculare of caudal CA3
tuberomammillary nucleus dorsal part	tuberomammillary nucleus dorsal part	UBERON	0014593	tuberomammillary nucleus dorsal part
extralobar lactiferous duct	extralobar lactiferous duct	UBERON	0015132	extralobar lactiferous duct
metanephric loop of Henle	metanephric loop of Henle	UBERON	0005130	metanephric loop of Henle
pineal recess of third ventricle	pineal recess of third ventricle	UBERON	0022283	pineal recess of third ventricle
semispinalis muscle	semispinalis muscle	UBERON	0011017	semispinalis muscle
axial skeleton plus cranial skeleton	axial skeleton plus cranial skeleton	UBERON	0005944	axial skeleton plus cranial skeleton
ceratobranchial 3 bone distal cartilage	ceratobranchial 3 bone distal cartilage	UBERON	2001958	ceratobranchial 3 bone distal cartilage
glans clitoris	glans clitoris	UBERON	0006653	glans clitoris
wing margin	wing margin	UBERON	6005378	wing margin
mesenchyme of testis	mesenchyme of testis	UBERON	0003312	mesenchyme of testis
line connecting laterally paired nipples	line connecting laterally paired nipples	UBERON	0013771	line connecting laterally paired nipples
agger limitans anterior of ischium	agger limitans anterior of ischium	UBERON	3000867	agger limitans anterior of ischium
metanephric nephron	metanephric nephron	UBERON	0005110	metanephric nephron
allantois	allantois	UBERON	0004340	allantois
metanephric cap	metanephric cap	UBERON	0005107	metanephric cap
basal regeneration epithelium of regenerating fin/limb	basal regeneration epithelium of regenerating fin/limb	UBERON	2005150	basal regeneration epithelium of regenerating fin/limb
fibroelastic membrane of larynx	fibroelastic membrane of larynx	UBERON	0014372	fibroelastic membrane of larynx
epithelium of crypt of Lieberkuhn of small intestine	epithelium of crypt of Lieberkuhn of small intestine	UBERON	0022280	epithelium of crypt of Lieberkuhn of small intestine
replacement tooth trench	replacement tooth trench	UBERON	2001744	replacement tooth trench
anterior tibial artery	anterior tibial artery	UBERON	0001537	anterior tibial artery
chest muscle	chest muscle	UBERON	0002426	chest muscle
connecting stalk	connecting stalk	UBERON	0007806	connecting stalk
lower leg epithelium	lower leg epithelium	UBERON	0005229	lower leg epithelium
vertebral foramen of atlas	vertebral foramen of atlas	UBERON	0000219	vertebral foramen of atlas
dermal bone	dermal bone	UBERON	0008907	dermal bone
intervertebral disk of lumbar vertebra	intervertebral disk of lumbar vertebra	UBERON	0007255	intervertebral disk of lumbar vertebra
superficial pelvic abductor	superficial pelvic abductor	UBERON	2000439	superficial pelvic abductor
heart endothelium	heart endothelium	UBERON	0008307	heart endothelium
anterior part of tongue	anterior part of tongue	UBERON	0010032	anterior part of tongue
lingual septum	lingual septum	UBERON	0014790	lingual septum
anterior limb of ceratobranchial 5 bone	anterior limb of ceratobranchial 5 bone	UBERON	2002017	anterior limb of ceratobranchial 5 bone
precuneus cortex	precuneus cortex	UBERON	0006093	precuneus cortex
central nervous system gray matter layer	central nervous system gray matter layer	UBERON	0016548	central nervous system gray matter layer
pronephric duct	pronephric duct	UBERON	0003060	pronephric duct
reproductive system mucosa	reproductive system mucosa	UBERON	0019042	reproductive system mucosa
humerovertebral ligament	humerovertebral ligament	UBERON	2001694	humerovertebral ligament
anal fin distal radial cartilage	anal fin distal radial cartilage	UBERON	2200646	anal fin distal radial cartilage
collection of hair on snout	collection of hair on snout	UBERON	1000020	collection of hair on snout
greater sciatic notch	greater sciatic notch	UBERON	0014411	greater sciatic notch
forelimb wing	forelimb wing	UBERON	0000024	forelimb wing
interopercular-mandibular ligament	interopercular-mandibular ligament	UBERON	2001687	interopercular-mandibular ligament
villosities	villosities	UBERON	3010093	villosities
mucosa of minor calyx	mucosa of minor calyx	UBERON	0005008	mucosa of minor calyx
labium majora	labium majora	UBERON	0004085	labium majora
externally connecting tube lumen	externally connecting tube lumen	UBERON	0001349	externally connecting tube lumen
ventral nuclear group	ventral nuclear group	UBERON	0002776	ventral nuclear group
manual digit 3 phalanx pre-cartilage condensation	manual digit 3 phalanx pre-cartilage condensation	UBERON	0010577	manual digit 3 phalanx pre-cartilage condensation
conotruncal ridge	conotruncal ridge	UBERON	0005967	conotruncal ridge
oral lamina propria	oral lamina propria	UBERON	0005334	oral lamina propria
supramaxilla	supramaxilla	UBERON	2000103	supramaxilla
neodentate part of dentate nucleus	neodentate part of dentate nucleus	UBERON	0002747	neodentate part of dentate nucleus
suspensorium	suspensorium	UBERON	0003108	suspensorium
crus of clitoris	crus of clitoris	UBERON	0006640	crus of clitoris
intrahepatic bile duct epithelium	intrahepatic bile duct epithelium	UBERON	0004823	intrahepatic bile duct epithelium
hilum of dentate nucleus	hilum of dentate nucleus	UBERON	0002744	hilum of dentate nucleus
